NAME	TITLE	SCORE	
PRRT2	proline rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:30500]	-0.4976152	
NPHP1	nephrocystin 1 [Source:HGNC Symbol;Acc:HGNC:7905]	-0.49775952	
ATP2A1	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811]	-0.49783608	
GAP43	growth associated protein 43 [Source:HGNC Symbol;Acc:HGNC:4140]	-0.49801826	
MLLT3	MLLT3 super elongation complex subunit [Source:HGNC Symbol;Acc:HGNC:7136]	-0.49808788	
ZNF429	zinc finger protein 429 [Source:HGNC Symbol;Acc:HGNC:20817]	-0.49816945	
CHCHD3	coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21906]	-0.49851567	
ATP7B	ATPase copper transporting beta [Source:HGNC Symbol;Acc:HGNC:870]	-0.4985558	
FRY	FRY microtubule binding protein [Source:HGNC Symbol;Acc:HGNC:20367]	-0.49870545	
JMJD4	jumonji domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25724]	-0.49905965	
MYL4	myosin light chain 4 [Source:HGNC Symbol;Acc:HGNC:7585]	-0.49915785	
RDH13	retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]	-0.49939466	
MECR	mitochondrial trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:19691]	-0.4995101	
NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2 [Source:HGNC Symbol;Acc:HGNC:7717]	-0.49961978	
GYG1	glycogenin 1 [Source:HGNC Symbol;Acc:HGNC:4699]	-0.49962622	
SPECC1L	sperm antigen with calponin homology and coiled-coil domains 1 like [Source:HGNC Symbol;Acc:HGNC:29022]	-0.49962747	
FSD2	fibronectin type III and SPRY domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18024]	-0.49984577	
MYLK2	myosin light chain kinase 2 [Source:HGNC Symbol;Acc:HGNC:16243]	-0.49994394	
GUCD1	guanylyl cyclase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14237]	-0.50004005	
ZBTB25	zinc finger and BTB domain containing 25 [Source:HGNC Symbol;Acc:HGNC:13112]	-0.5002083	
CCDC47	coiled-coil domain containing 47 [Source:HGNC Symbol;Acc:HGNC:24856]	-0.5003898	
ZADH2	zinc binding alcohol dehydrogenase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28697]	-0.50045216	
COL10A1	collagen type X alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2185]	-0.5005006	
TRIM17	tripartite motif containing 17 [Source:HGNC Symbol;Acc:HGNC:13430]	-0.50051916	
ITGA9	integrin subunit alpha 9 [Source:HGNC Symbol;Acc:HGNC:6145]	-0.50055736	
HTR6	5-hydroxytryptamine receptor 6 [Source:HGNC Symbol;Acc:HGNC:5301]	-0.50081503	
DOP1B	DOP1 leucine zipper like protein B [Source:HGNC Symbol;Acc:HGNC:1291]	-0.50086004	
PLEKHG4	pleckstrin homology and RhoGEF domain containing G4 [Source:HGNC Symbol;Acc:HGNC:24501]	-0.50103724	
NEPNP	nephrocan, pseudogene [Source:HGNC Symbol;Acc:HGNC:33184]	-0.50106275	
UBL7	ubiquitin like 7 [Source:HGNC Symbol;Acc:HGNC:28221]	-0.50144136	
STOX1	storkhead box 1 [Source:HGNC Symbol;Acc:HGNC:23508]	-0.50147414	
KIF5C	kinesin family member 5C [Source:HGNC Symbol;Acc:HGNC:6325]	-0.5016259	
PRELID3B	PRELI domain containing 3B [Source:HGNC Symbol;Acc:HGNC:15892]	-0.5016703	
FAM9C	family with sequence similarity 9 member C [Source:HGNC Symbol;Acc:HGNC:18405]	-0.5017243	
SLC27A2	solute carrier family 27 member 2 [Source:HGNC Symbol;Acc:HGNC:10996]	-0.5017432	
MFSD9	major facilitator superfamily domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28158]	-0.50188977	
INSYN1	inhibitory synaptic factor 1 [Source:HGNC Symbol;Acc:HGNC:33753]	-0.50192255	
ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	-0.50198936	
RS1	retinoschisin 1 [Source:HGNC Symbol;Acc:HGNC:10457]	-0.50205225	
FOXC1	forkhead box C1 [Source:HGNC Symbol;Acc:HGNC:3800]	-0.5023709	
SHPK	sedoheptulokinase [Source:HGNC Symbol;Acc:HGNC:1492]	-0.50239724	
NUDT6	nudix hydrolase 6 [Source:HGNC Symbol;Acc:HGNC:8053]	-0.5025032	
RAB23	RAB23, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14263]	-0.50259805	
SAR1B	secretion associated Ras related GTPase 1B [Source:HGNC Symbol;Acc:HGNC:10535]	-0.5031691	
CACNA1D	calcium voltage-gated channel subunit alpha1 D [Source:HGNC Symbol;Acc:HGNC:1391]	-0.50324726	
SYNPO2L	synaptopodin 2 like [Source:HGNC Symbol;Acc:HGNC:23532]	-0.5033687	
KLHL41	kelch like family member 41 [Source:HGNC Symbol;Acc:HGNC:16905]	-0.5033942	
CDH16	cadherin 16 [Source:HGNC Symbol;Acc:HGNC:1755]	-0.5034413	
RAD9B	RAD9 checkpoint clamp component B [Source:HGNC Symbol;Acc:HGNC:21700]	-0.50352365	
OR52H1	olfactory receptor family 52 subfamily H member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15218]	-0.50359327	
VWA5B1	von Willebrand factor A domain containing 5B1 [Source:HGNC Symbol;Acc:HGNC:26538]	-0.5038582	
WDR25	WD repeat domain 25 [Source:HGNC Symbol;Acc:HGNC:21064]	-0.50390214	
UBE2D1	ubiquitin conjugating enzyme E2 D1 [Source:HGNC Symbol;Acc:HGNC:12474]	-0.50392324	
USP15	ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]	-0.5040605	
KLHL30	kelch like family member 30 [Source:HGNC Symbol;Acc:HGNC:24770]	-0.5040608	
ZKSCAN2	zinc finger with KRAB and SCAN domains 2 [Source:HGNC Symbol;Acc:HGNC:25677]	-0.50446564	
BCKDHA	branched chain keto acid dehydrogenase E1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:986]	-0.50461257	
RRM2B	ribonucleotide reductase regulatory TP53 inducible subunit M2B [Source:HGNC Symbol;Acc:HGNC:17296]	-0.5052463	
FABP3	fatty acid binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3557]	-0.5052843	
GAL3ST4	galactose-3-O-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:24145]	-0.50544834	
GPR37	G protein-coupled receptor 37 [Source:HGNC Symbol;Acc:HGNC:4494]	-0.5054739	
DLL1	delta like canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:2908]	-0.50559133	
FBXL4	F-box and leucine rich repeat protein 4 [Source:HGNC Symbol;Acc:HGNC:13601]	-0.5057693	
H3C13	H3 clustered histone 13 [Source:HGNC Symbol;Acc:HGNC:25311]	-0.5059063	
DENND6B	DENN domain containing 6B [Source:HGNC Symbol;Acc:HGNC:32690]	-0.5062225	
DDIT3	DNA damage inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]	-0.5062951	
OMD	osteomodulin [Source:HGNC Symbol;Acc:HGNC:8134]	-0.50665176	
COL5A3	collagen type V alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:14864]	-0.50670743	
TAB2	TGF-beta activated kinase 1 (MAP3K7) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17075]	-0.5067109	
MRPL16	mitochondrial ribosomal protein L16 [Source:HGNC Symbol;Acc:HGNC:14476]	-0.5070401	
FKBP1B	FKBP prolyl isomerase 1B [Source:HGNC Symbol;Acc:HGNC:3712]	-0.5071973	
ATRNL1	attractin like 1 [Source:HGNC Symbol;Acc:HGNC:29063]	-0.507286	
GATD3B	glutamine amidotransferase like class 1 domain containing 3B [Source:HGNC Symbol;Acc:HGNC:53816]	-0.50731635	
EFNB3	ephrin B3 [Source:HGNC Symbol;Acc:HGNC:3228]	-0.50747466	
TUBB1	tubulin beta 1 class VI [Source:HGNC Symbol;Acc:HGNC:16257]	-0.5078149	
CEP104	centrosomal protein 104 [Source:HGNC Symbol;Acc:HGNC:24866]	-0.5078897	
ATG9A	autophagy related 9A [Source:HGNC Symbol;Acc:HGNC:22408]	-0.50798273	
CAVIN4	caveolae associated protein 4 [Source:HGNC Symbol;Acc:HGNC:33742]	-0.5083681	
FBXO40	F-box protein 40 [Source:HGNC Symbol;Acc:HGNC:29816]	-0.508638	
TMEM8B	transmembrane protein 8B [Source:HGNC Symbol;Acc:HGNC:21427]	-0.5086886	
IFT57	intraflagellar transport 57 [Source:HGNC Symbol;Acc:HGNC:17367]	-0.5087274	
NRSN1	neurensin 1 [Source:HGNC Symbol;Acc:HGNC:17881]	-0.50933206	
LIN28A	lin-28 homolog A [Source:HGNC Symbol;Acc:HGNC:15986]	-0.5093633	
ITIH1	inter-alpha-trypsin inhibitor heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:6166]	-0.509563	
PPP1R32	protein phosphatase 1 regulatory subunit 32 [Source:HGNC Symbol;Acc:HGNC:28869]	-0.5098213	
ACSF3	acyl-CoA synthetase family member 3 [Source:HGNC Symbol;Acc:HGNC:27288]	-0.5098232	
RFTN2	raftlin family member 2 [Source:HGNC Symbol;Acc:HGNC:26402]	-0.5099765	
PYCR1	pyrroline-5-carboxylate reductase 1 [Source:HGNC Symbol;Acc:HGNC:9721]	-0.5099896	
LYPD6	LY6/PLAUR domain containing 6 [Source:HGNC Symbol;Acc:HGNC:28751]	-0.5102087	
SLC37A4	solute carrier family 37 member 4 [Source:HGNC Symbol;Acc:HGNC:4061]	-0.51023984	
KIDINS220	kinase D interacting substrate 220 [Source:HGNC Symbol;Acc:HGNC:29508]	-0.51031595	
MORC4	MORC family CW-type zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:23485]	-0.51046747	
FAM228A	family with sequence similarity 228 member A [Source:HGNC Symbol;Acc:HGNC:34418]	-0.510487	
ADAM28	ADAM metallopeptidase domain 28 [Source:HGNC Symbol;Acc:HGNC:206]	-0.510572	
VDAC1	voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]	-0.51085895	
CFTR	CF transmembrane conductance regulator [Source:HGNC Symbol;Acc:HGNC:1884]	-0.5109113	
MPP6	membrane palmitoylated protein 6 [Source:HGNC Symbol;Acc:HGNC:18167]	-0.5109545	
HERC3	HECT and RLD domain containing E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:4876]	-0.51097876	
SPATA2	spermatogenesis associated 2 [Source:HGNC Symbol;Acc:HGNC:14681]	-0.511343	
XRCC5	X-ray repair cross complementing 5 [Source:HGNC Symbol;Acc:HGNC:12833]	-0.5113434	
LSM6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17017]	-0.5113742	
FAM219A	family with sequence similarity 219 member A [Source:HGNC Symbol;Acc:HGNC:19920]	-0.5113743	
ABI3BP	ABI family member 3 binding protein [Source:HGNC Symbol;Acc:HGNC:17265]	-0.5115904	
SULT4A1	sulfotransferase family 4A member 1 [Source:HGNC Symbol;Acc:HGNC:14903]	-0.5116278	
ZNF106	zinc finger protein 106 [Source:HGNC Symbol;Acc:HGNC:12886]	-0.51165754	
CAPN9	calpain 9 [Source:HGNC Symbol;Acc:HGNC:1486]	-0.5120193	
FBXO27	F-box protein 27 [Source:HGNC Symbol;Acc:HGNC:18753]	-0.5120207	
WIPF3	WAS/WASL interacting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:22004]	-0.5122623	
IRX1	iroquois homeobox 1 [Source:HGNC Symbol;Acc:HGNC:14358]	-0.51292634	
OLFML2A	olfactomedin like 2A [Source:HGNC Symbol;Acc:HGNC:27270]	-0.51309985	
DNAJA3	DnaJ heat shock protein family (Hsp40) member A3 [Source:HGNC Symbol;Acc:HGNC:11808]	-0.5131065	
GLYCTK	glycerate kinase [Source:HGNC Symbol;Acc:HGNC:24247]	-0.5132285	
A2M	alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]	-0.51338077	
SPDYA	speedy/RINGO cell cycle regulator family member A [Source:HGNC Symbol;Acc:HGNC:30613]	-0.51343006	
MIEF2	mitochondrial elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:17920]	-0.5136118	
ENO3	enolase 3 [Source:HGNC Symbol;Acc:HGNC:3354]	-0.513811	
DTNA	dystrobrevin alpha [Source:HGNC Symbol;Acc:HGNC:3057]	-0.51405495	
TMEM132B	transmembrane protein 132B [Source:HGNC Symbol;Acc:HGNC:29397]	-0.514662	
HELQ	helicase, POLQ like [Source:HGNC Symbol;Acc:HGNC:18536]	-0.5147176	
CHPT1	choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852]	-0.5148579	
ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:14987]	-0.51488465	
HIPK3	homeodomain interacting protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:4915]	-0.5150533	
KLHL35	kelch like family member 35 [Source:HGNC Symbol;Acc:HGNC:26597]	-0.5155385	
TMEM130	transmembrane protein 130 [Source:HGNC Symbol;Acc:HGNC:25429]	-0.5157208	
STXBP1	syntaxin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11444]	-0.51624304	
SUPT3H	SPT3 homolog, SAGA and STAGA complex component [Source:HGNC Symbol;Acc:HGNC:11466]	-0.5167017	
FSD1L	fibronectin type III and SPRY domain containing 1 like [Source:HGNC Symbol;Acc:HGNC:13753]	-0.51694727	
TTLL6	tubulin tyrosine ligase like 6 [Source:HGNC Symbol;Acc:HGNC:26664]	-0.5175708	
SNCAIP	synuclein alpha interacting protein [Source:HGNC Symbol;Acc:HGNC:11139]	-0.51757085	
WWP2	WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16804]	-0.5175782	
PCBP3	poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]	-0.51760554	
SFXN4	sideroflexin 4 [Source:HGNC Symbol;Acc:HGNC:16088]	-0.51783174	
SLC26A8	solute carrier family 26 member 8 [Source:HGNC Symbol;Acc:HGNC:14468]	-0.5180818	
ZSCAN21	zinc finger and SCAN domain containing 21 [Source:HGNC Symbol;Acc:HGNC:13104]	-0.5181168	
PFKL	phosphofructokinase, liver type [Source:HGNC Symbol;Acc:HGNC:8876]	-0.51817447	
ZER1	zyg-11 related cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:30960]	-0.5181905	
ACTC1	actin alpha cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]	-0.5185366	
SLC10A5	solute carrier family 10 member 5 [Source:HGNC Symbol;Acc:HGNC:22981]	-0.51862955	
REG3G	regenerating family member 3 gamma [Source:HGNC Symbol;Acc:HGNC:29595]	-0.5187288	
WDTC1	WD and tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:29175]	-0.5187581	
TTLL5	tubulin tyrosine ligase like 5 [Source:HGNC Symbol;Acc:HGNC:19963]	-0.5188483	
CUEDC1	CUE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:31350]	-0.5190958	
CCDC136	coiled-coil domain containing 136 [Source:HGNC Symbol;Acc:HGNC:22225]	-0.5191002	
ABCB4	ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]	-0.519217	
MCHR1	melanin concentrating hormone receptor 1 [Source:HGNC Symbol;Acc:HGNC:4479]	-0.51932585	
GZF1	GDNF inducible zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:15808]	-0.5197719	
TNS2	tensin 2 [Source:HGNC Symbol;Acc:HGNC:19737]	-0.51982355	
CCNK	cyclin K [Source:HGNC Symbol;Acc:HGNC:1596]	-0.51986635	
DMAC2	distal membrane arm assembly complex 2 [Source:HGNC Symbol;Acc:HGNC:25496]	-0.5199501	
EPB41L3	erythrocyte membrane protein band 4.1 like 3 [Source:HGNC Symbol;Acc:HGNC:3380]	-0.5201943	
TCEAL3	transcription elongation factor A like 3 [Source:HGNC Symbol;Acc:HGNC:28247]	-0.5202264	
PRKCA	protein kinase C alpha [Source:HGNC Symbol;Acc:HGNC:9393]	-0.5206152	
SPHKAP	SPHK1 interactor, AKAP domain containing [Source:HGNC Symbol;Acc:HGNC:30619]	-0.5206601	
GABRA4	gamma-aminobutyric acid type A receptor subunit alpha4 [Source:HGNC Symbol;Acc:HGNC:4078]	-0.5207457	
SMCO1	single-pass membrane protein with coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:27407]	-0.5209037	
FBXO36	F-box protein 36 [Source:HGNC Symbol;Acc:HGNC:27020]	-0.5212315	
METTL25	methyltransferase like 25 [Source:HGNC Symbol;Acc:HGNC:26228]	-0.5213275	
TATDN3	TatD DNase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:27010]	-0.5213845	
SCN2A	sodium voltage-gated channel alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:10588]	-0.52152187	
NAP1L2	nucleosome assembly protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:7638]	-0.5215386	
RAB4A	RAB4A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9781]	-0.5216753	
DNAJB13	DnaJ heat shock protein family (Hsp40) member B13 [Source:HGNC Symbol;Acc:HGNC:30718]	-0.5219631	
RCSD1	RCSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28310]	-0.5219902	
TRAF2	TNF receptor associated factor 2 [Source:HGNC Symbol;Acc:HGNC:12032]	-0.5220646	
NGLY1	N-glycanase 1 [Source:HGNC Symbol;Acc:HGNC:17646]	-0.5220989	
KSR1	kinase suppressor of ras 1 [Source:HGNC Symbol;Acc:HGNC:6465]	-0.52223444	
MIR670HG	MIR670 host gene [Source:HGNC Symbol;Acc:HGNC:49204]	-0.5224828	
MOSPD1	motile sperm domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25235]	-0.5226523	
SQOR	sulfide quinone oxidoreductase [Source:HGNC Symbol;Acc:HGNC:20390]	-0.5227799	
SLC4A10	solute carrier family 4 member 10 [Source:HGNC Symbol;Acc:HGNC:13811]	-0.5228412	
DLGAP2	DLG associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2906]	-0.5228522	
ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20 [Source:HGNC Symbol;Acc:HGNC:17178]	-0.52290124	
FRMD5	FERM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28214]	-0.52300406	
PPIP5K1	diphosphoinositol pentakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:29023]	-0.5230119	
SCHIP1	schwannomin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:15678]	-0.5230281	
MUC6	mucin 6, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7517]	-0.52323866	
MRPL18	mitochondrial ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:14477]	-0.52328527	
MAPK9	mitogen-activated protein kinase 9 [Source:HGNC Symbol;Acc:HGNC:6886]	-0.5234882	
TTI1	TELO2 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29029]	-0.5236222	
DNAH6	dynein axonemal heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:2951]	-0.5238845	
GNAO1	G protein subunit alpha o1 [Source:HGNC Symbol;Acc:HGNC:4389]	-0.52422225	
TWIST2	twist family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:20670]	-0.5242417	
TADA2B	transcriptional adaptor 2B [Source:HGNC Symbol;Acc:HGNC:30781]	-0.5242444	
RAB42	RAB42, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:28702]	-0.52424806	
PECR	peroxisomal trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:18281]	-0.52428627	
SEZ6	seizure related 6 homolog [Source:HGNC Symbol;Acc:HGNC:15955]	-0.52429944	
FRMPD3	FERM and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29382]	-0.52454406	
LSMEM1	leucine rich single-pass membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:22036]	-0.5247997	
L1TD1	LINE1 type transposase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25595]	-0.52492946	
RSPH4A	radial spoke head component 4A [Source:HGNC Symbol;Acc:HGNC:21558]	-0.5249906	
NDRG2	NDRG family member 2 [Source:HGNC Symbol;Acc:HGNC:14460]	-0.5251674	
MKS1	MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121]	-0.52543324	
INPP5J	inositol polyphosphate-5-phosphatase J [Source:HGNC Symbol;Acc:HGNC:8956]	-0.5254547	
GCC2	GRIP and coiled-coil domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23218]	-0.5254604	
WBP2NL	WBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:28389]	-0.52546567	
LRRC71	leucine rich repeat containing 71 [Source:HGNC Symbol;Acc:HGNC:26556]	-0.52562094	
HAUS3	HAUS augmin like complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:28719]	-0.5257337	
ANGPTL7	angiopoietin like 7 [Source:HGNC Symbol;Acc:HGNC:24078]	-0.5257721	
STYX	serine/threonine/tyrosine interacting protein [Source:HGNC Symbol;Acc:HGNC:11447]	-0.5258816	
SOX11	SRY-box transcription factor 11 [Source:HGNC Symbol;Acc:HGNC:11191]	-0.5259176	
IGHM	immunoglobulin heavy constant mu [Source:HGNC Symbol;Acc:HGNC:5541]	-0.52603287	
SCML4	Scm polycomb group protein like 4 [Source:HGNC Symbol;Acc:HGNC:21397]	-0.52606946	
TSPYL2	TSPY like 2 [Source:HGNC Symbol;Acc:HGNC:24358]	-0.52616584	
TMEM65	transmembrane protein 65 [Source:HGNC Symbol;Acc:HGNC:25203]	-0.5264286	
ZKSCAN7	zinc finger with KRAB and SCAN domains 7 [Source:HGNC Symbol;Acc:HGNC:12955]	-0.5264413	
ZFYVE9	zinc finger FYVE-type containing 9 [Source:HGNC Symbol;Acc:HGNC:6775]	-0.5264468	
RDH11	retinol dehydrogenase 11 [Source:HGNC Symbol;Acc:HGNC:17964]	-0.5266025	
SLC45A4	solute carrier family 45 member 4 [Source:HGNC Symbol;Acc:HGNC:29196]	-0.52670777	
GTF3C3	general transcription factor IIIC subunit 3 [Source:HGNC Symbol;Acc:HGNC:4666]	-0.52671546	
CCDC13	coiled-coil domain containing 13 [Source:HGNC Symbol;Acc:HGNC:26358]	-0.52691585	
MIGA2	mitoguardin 2 [Source:HGNC Symbol;Acc:HGNC:23621]	-0.52694565	
MFSD4B	major facilitator superfamily domain containing 4B [Source:HGNC Symbol;Acc:HGNC:21053]	-0.5271499	
QTRT2	queuine tRNA-ribosyltransferase accessory subunit 2 [Source:HGNC Symbol;Acc:HGNC:25771]	-0.5272153	
GCK	glucokinase [Source:HGNC Symbol;Acc:HGNC:4195]	-0.5275839	
AHI1	Abelson helper integration site 1 [Source:HGNC Symbol;Acc:HGNC:21575]	-0.52766055	
RNFT1	ring finger protein, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:30206]	-0.5278826	
PAQR3	progestin and adipoQ receptor family member 3 [Source:HGNC Symbol;Acc:HGNC:30130]	-0.528115	
FOXJ1	forkhead box J1 [Source:HGNC Symbol;Acc:HGNC:3816]	-0.5281837	
OAF	out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]	-0.5283893	
SIDT1	SID1 transmembrane family member 1 [Source:HGNC Symbol;Acc:HGNC:25967]	-0.5285988	
ASB16	ankyrin repeat and SOCS box containing 16 [Source:HGNC Symbol;Acc:HGNC:19768]	-0.52872276	
COQ5	coenzyme Q5, methyltransferase [Source:HGNC Symbol;Acc:HGNC:28722]	-0.52876633	
TIMP4	TIMP metallopeptidase inhibitor 4 [Source:HGNC Symbol;Acc:HGNC:11823]	-0.5289969	
LMF2	lipase maturation factor 2 [Source:HGNC Symbol;Acc:HGNC:25096]	-0.52902067	
SUSD5	sushi domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29061]	-0.5292463	
MYBPC2	myosin binding protein C2 [Source:HGNC Symbol;Acc:HGNC:7550]	-0.5292969	
DNAJC9	DnaJ heat shock protein family (Hsp40) member C9 [Source:HGNC Symbol;Acc:HGNC:19123]	-0.5293879	
UBAC1	UBA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30221]	-0.5295802	
CDKN1C	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]	-0.53004396	
THSD4	thrombospondin type 1 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25835]	-0.5300865	
COL9A2	collagen type IX alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2218]	-0.5302641	
LYRM7	LYR motif containing 7 [Source:HGNC Symbol;Acc:HGNC:28072]	-0.5303813	
IP6K1	inositol hexakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18360]	-0.53058136	
CASQ1	calsequestrin 1 [Source:HGNC Symbol;Acc:HGNC:1512]	-0.5305834	
ISL1	ISL LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6132]	-0.5306489	
BMP5	bone morphogenetic protein 5 [Source:HGNC Symbol;Acc:HGNC:1072]	-0.5307817	
PIGB	phosphatidylinositol glycan anchor biosynthesis class B [Source:HGNC Symbol;Acc:HGNC:8959]	-0.530795	
FAM183A	family with sequence similarity 183 member A [Source:HGNC Symbol;Acc:HGNC:34347]	-0.53084654	
GRSF1	G-rich RNA sequence binding factor 1 [Source:HGNC Symbol;Acc:HGNC:4610]	-0.5308891	
PPFIBP2	PPFIA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9250]	-0.5310111	
LRRCC1	leucine rich repeat and coiled-coil centrosomal protein 1 [Source:HGNC Symbol;Acc:HGNC:29373]	-0.5310236	
PDE4B	phosphodiesterase 4B [Source:HGNC Symbol;Acc:HGNC:8781]	-0.53148246	
RBP4	retinol binding protein 4 [Source:HGNC Symbol;Acc:HGNC:9922]	-0.5315097	
CFAP300	cilia and flagella associated protein 300 [Source:HGNC Symbol;Acc:HGNC:28188]	-0.53152007	
PURG	purine rich element binding protein G [Source:HGNC Symbol;Acc:HGNC:17930]	-0.5316099	
PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:8975]	-0.5316718	
GALNT12	polypeptide N-acetylgalactosaminyltransferase 12 [Source:HGNC Symbol;Acc:HGNC:19877]	-0.5319553	
TNIK	TRAF2 and NCK interacting kinase [Source:HGNC Symbol;Acc:HGNC:30765]	-0.53214353	
MYBPC1	myosin binding protein C1 [Source:HGNC Symbol;Acc:HGNC:7549]	-0.53214896	
FEM1A	fem-1 homolog A [Source:HGNC Symbol;Acc:HGNC:16934]	-0.5322477	
APOOL	apolipoprotein O like [Source:HGNC Symbol;Acc:HGNC:24009]	-0.5323451	
TMEM161A	transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]	-0.5325532	
ODF3L2	outer dense fiber of sperm tails 3 like 2 [Source:HGNC Symbol;Acc:HGNC:26841]	-0.532656	
KRTAP5-5	keratin associated protein 5-5 [Source:HGNC Symbol;Acc:HGNC:23601]	-0.5329345	
ITFG2	integrin alpha FG-GAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:30879]	-0.5334683	
TRIM23	tripartite motif containing 23 [Source:HGNC Symbol;Acc:HGNC:660]	-0.53347605	
